repo,owner,web_url,file,line_number,category,pattern,line
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,14,post_quantum,\bSIKE\b,// Isogeny Key Encapsulation (SIKE).
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,24,post_quantum,\bSIKE\b,//	| SIKE/p434 |          330    |         16         |       346       |
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,25,post_quantum,\bSIKE\b,//	| SIKE/p503 |          378    |         24         |       402       |
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,26,post_quantum,\bSIKE\b,//	| SIKE/p751 |          564    |         32         |       596       |
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,28,post_quantum,\bSIKE\b,// In order to instantiate SIKE/p751 KEM one needs to create a KEM object
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,32,post_quantum,\bSIKE\b,//	var kem = sike.NewSike751(rand.Reader)
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/doc.go,42,post_quantum,\bSIKE\b,//   - [SIKE] http://www.sike.org/files/SIDH-spec.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/sike_test.go,129,symmetric,DES\b,// static buffer to ensure no overrides
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/sike_test.go,282,post_quantum,\bSIKE\b,"// In case invalid ciphertext is provided, SIKE's decapsulation must"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/sike_test.go,337,post_quantum,\bSIKE\b,"panic(""sike test: can't load KAT"")"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/sike_test.go,341,post_quantum,\bSIKE\b,"CheckNoErr(t, err, ""sike test: can't perform decapsulation KAT"")"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/params.go,244,symmetric,DES\b,"// SIKEp751 provides 128 bit of classical security ([SIKE], 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/params.go,244,post_quantum,\bSIKE\b,"// SIKEp751 provides 128 bit of classical security ([SIKE], 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/doc.go,1,symmetric,DES\b,// Package p751 provides implementation of field arithmetic used in SIDH and SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/doc.go,1,post_quantum,\bSIKE\b,// Package p751 provides implementation of field arithmetic used in SIDH and SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/curve.go,28,post_quantum,\bSIKE\b,// Implementation corresponds to Algorithm 9 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/curve.go,51,post_quantum,\bSIKE\b,// recovers projective coordinate A of a curve. This is Algorithm 10 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/curve.go,133,post_quantum,\bSIKE\b,// Function is used only by RightToLeftLadder. Corresponds to Algorithm 5 of SIKE
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/curve.go,366,post_quantum,\bSIKE\b,// A countermeasure for remote timing attacks on SIKE; suggested by https://eprint.iacr.org/2022/054.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p751/curve.go,367,post_quantum,\bSIKE\b,"// Any curve E_A (SIKE 434, 503, 751) that passes CLN test is supersingular."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/params.go,192,symmetric,DES\b,"// SIKEp434 provides 192 bit of classical security ([SIKE], 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/params.go,192,post_quantum,\bSIKE\b,"// SIKEp434 provides 192 bit of classical security ([SIKE], 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/curve.go,28,post_quantum,\bSIKE\b,// Implementation corresponds to Algorithm 9 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/curve.go,51,post_quantum,\bSIKE\b,// recovers projective coordinate A of a curve. This is Algorithm 10 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/curve.go,133,post_quantum,\bSIKE\b,// Function is used only by RightToLeftLadder. Corresponds to Algorithm 5 of SIKE
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/curve.go,366,post_quantum,\bSIKE\b,// A countermeasure for remote timing attacks on SIKE; suggested by https://eprint.iacr.org/2022/054.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p434/curve.go,367,post_quantum,\bSIKE\b,"// Any curve E_A (SIKE 434, 503, 751) that passes CLN test is supersingular."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,8,post_quantum,\bSIKE\b,// corresponds to byte size of P751 SIKE private key for B
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,10,post_quantum,\bSIKE\b,// corresponds to SIKE max length of 'n' (see 1.4 of SIKE spec in NIST PQC round 1)
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,16,post_quantum,\bSIKE\b,// corresponds to by size of the ciphertext produced by SIKE/P751
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,69,post_quantum,\bSIKE\b,"// Length of SIKE secret message. Must be one of {24,32,40},"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,70,post_quantum,\bSIKE\b,"// depending on size of prime field used (see [SIKE], 1.4 and 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,72,post_quantum,\bSIKE\b,"// Length of SIKE ephemeral KEM key (see [SIKE], 1.4 and 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/types.go,85,post_quantum,\bSIKE\b,// See Appendix A of SIKE for more details
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/doc.go,1,symmetric,DES\b,"// Package common provides types, variables, constants and functions commonly used in SIDH or SIKE."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/common/doc.go,1,post_quantum,\bSIKE\b,"// Package common provides types, variables, constants and functions commonly used in SIDH or SIKE."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/params.go,194,symmetric,DES\b,"// SIKEp503 provides 192 bit of classical security ([SIKE], 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/params.go,194,post_quantum,\bSIKE\b,"// SIKEp503 provides 192 bit of classical security ([SIKE], 5.1)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/doc.go,1,symmetric,DES\b,// Package p503 provides implementation of field arithmetic used in SIDH and SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/doc.go,1,post_quantum,\bSIKE\b,// Package p503 provides implementation of field arithmetic used in SIDH and SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/curve.go,28,post_quantum,\bSIKE\b,// Implementation corresponds to Algorithm 9 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/curve.go,51,post_quantum,\bSIKE\b,// recovers projective coordinate A of a curve. This is Algorithm 10 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/curve.go,133,post_quantum,\bSIKE\b,// Function is used only by RightToLeftLadder. Corresponds to Algorithm 5 of SIKE
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/curve.go,366,post_quantum,\bSIKE\b,// A countermeasure for remote timing attacks on SIKE; suggested by https://eprint.iacr.org/2022/054.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/p503/curve.go,367,post_quantum,\bSIKE\b,"// Any curve E_A (SIKE 434, 503, 751) that passes CLN test is supersingular."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/templates/curve.gotemp,28,post_quantum,\bSIKE\b,// Implementation corresponds to Algorithm 9 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/templates/curve.gotemp,51,post_quantum,\bSIKE\b,// recovers projective coordinate A of a curve. This is Algorithm 10 from SIKE.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/templates/curve.gotemp,134,post_quantum,\bSIKE\b,// Function is used only by RightToLeftLadder. Corresponds to Algorithm 5 of SIKE
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/templates/curve.gotemp,368,post_quantum,\bSIKE\b,// A countermeasure for remote timing attacks on SIKE; suggested by https://eprint.iacr.org/2022/054.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/sidh/internal/templates/curve.gotemp,369,post_quantum,\bSIKE\b,"// Any curve E_A (SIKE 434, 503, 751) that passes CLN test is supersingular."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/dh/x25519/doc.go,2,symmetric,DES\b,Package x25519 provides Diffie-Hellman functions as specified in RFC-7748.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/group/group.go,1,symmetric,DES\b,// Package group provides prime-order groups based on elliptic curves.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/group/short.go,130,signature,\.sign\s*\(,func (e *wElt) IsIdentity() bool { return e.x.Sign() == 0 && e.y.Sign() == 0 }
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/group/short.go,444,signature,\.sign\s*\(,e1 := xd.Sign() == 0        // 8.   e1 = xd == 0
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,1,symmetric,DES\b,"// Package oprf provides Verifiable, Oblivious Pseudo-Random Functions."
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,11,symmetric,DES\b,// This diagram shows the steps of the protocol that are common for all operation modes.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,27,symmetric,DES\b,// # Operation Modes
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,29,symmetric,DES\b,// Each operation mode provides different properties to the PRF.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,31,symmetric,DES\b,"// Base Mode: Provides obliviousness to the PRF evaluation, i.e., it ensures"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,41,symmetric,DES\b,"// All three modes can perform batches of PRF evaluations, so passing an array"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/oprf/oprf.go,284,symmetric,DES\b,// for verifiable modes it also includes a proof.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/cipher/doc.go,1,symmetric,DES\b,// Package cipher provides data encryption algorithms.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/cipher/ascon/ascon.go,1,symmetric,DES\b,// Package ascon provides ASCON family of light-weight AEAD ciphers.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/sha3/shake.go,7,symmetric,DES\b,"// This file defines the ShakeHash interface, and provides"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/sha3/doc.go,54,symmetric,DES\b,"// 64 bytes, provides 256-bit security against all attacks.  The Keccak team"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/sha3/hashes.go,7,symmetric,DES\b,// This file provides functions for creating instances of the SHA-3
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/sha3/testdata/keccakKats.json.deflate,9447,cipher_mode,\bGCM\b,gCm�De7��GLƂ!�)�BoH�9�b��X�H
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/conv/conv.go,61,signature,\.sign\s*\(,if zLen >= xLen && x.Sign() >= 0 {
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/conv/conv.go,126,signature,\.sign\s*\(,if zLen >= xLen && x.Sign() > 0 {
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/nist/drbg.go,5,symmetric,AES\b,"""crypto/aes"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/nist/drbg.go,28,symmetric,AES\b,"b, _ := aes.NewCipher(g.key[:])"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/internal/nist/drbg.go,52,symmetric,AES\b,"b, _ := aes.NewCipher(g.key[:])"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/simd/doc.go,1,symmetric,DES\b,// Package simd provides parallel implementations of some primitives.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/simd/keccakf1600/f1600x.go,1,symmetric,DES\b,// Package keccakf1600 provides a two and four-way Keccak-f[1600] permutation in parallel.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/simd/keccakf1600/f1600x.go,13,symmetric,DES\b,"// For those systems not supporting these, the package still provides the"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/doc.go,1,symmetric,DES\b,// Package pke provides a variety of public key encryption mechanisms.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/gen.go,5,symmetric,DES\b,// between the code for different modes.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/gen.go,104,post_quantum,\bKyber\b,// Generates instance/kyber.go from templates/pkg.templ.go
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/gen.go,123,post_quantum,\bKyber\b,"err = os.WriteFile(mode.Pkg()+""/kyber.go"", []byte(res[offset:]), 0o644)"
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/gen.go,130,symmetric,DES\b,// Copies kyber512 source files to other modes
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/gen.go,156,symmetric,DES\b,// Go over modes
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber.go,3,post_quantum,\bKyber\b,// Package kyber implements the CRYSTALS-Kyber.CPAPKE public key encryption
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber.go,6,post_quantum,\bKyber\b,//	https://pq-crystals.org/kyber/data/kyber-specification-round3.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber.go,8,post_quantum,\bKyber\b,// The related key encapsulation mechanism (KEM) CRYSTALS-Kyber.CCAKEM can
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber.go,9,post_quantum,\bKyber\b,// be found in the package github.com/cloudflare/circl/kem/kyber.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber.go,10,post_quantum,\bKyber\b,package kyber
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/kyber.go,7,post_quantum,\bKyber\b,// https://pq-crystals.org/kyber/data/kyber-specification-round3.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/kyber.go,14,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/kyber768/internal"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/params.go,6,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/vec.go,6,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/cpapke.go,7,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/cpapke.go,10,post_quantum,\bKyber\b,// A Kyber.CPAPKE private key.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/cpapke.go,15,post_quantum,\bKyber\b,// A Kyber.CPAPKE public key.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/cpapke.go,49,post_quantum,\bKyber\b,// Derives a new Kyber.CPAPKE keypair from the given seed.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber768/internal/mat.go,6,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/internal/common/params.go,4,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common/params"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/internal/common/ntt.go,158,post_quantum,\bDilithium\b,// keeping a separate InvZetas table as in Dilithium.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/kyber.go,7,post_quantum,\bKyber\b,// https://pq-crystals.org/kyber/data/kyber-specification-round3.pdf
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/kyber.go,14,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/kyber512/internal"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/params.go,6,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/vec.go,4,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/cpapke.go,5,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/cpapke.go,8,post_quantum,\bKyber\b,// A Kyber.CPAPKE private key.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/cpapke.go,13,post_quantum,\bKyber\b,// A Kyber.CPAPKE public key.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/cpapke.go,47,post_quantum,\bKyber\b,// Derives a new Kyber.CPAPKE keypair from the given seed.
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/kyber512/internal/mat.go,4,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
pqc_golang_demo,ursa-mikail,https://github.com/ursa-mikail/pqc_golang_demo,pqc_user_demo/backend/vendor/github.com/cloudflare/circl/pke/kyber/templates/params.templ.go,10,post_quantum,\bKyber\b,"""github.com/cloudflare/circl/pke/kyber/internal/common"""
